timestamp,y_true,yhat,lo,hi,z_resid,flag_z,flag_cusum
2020-06-22T13:00:00Z,7061.88,7085.15585489609,6746.114593809705,7424.197115982475,,0,0
2020-06-22T14:00:00Z,6780.37,6988.166260126912,6471.966716703822,7504.365803550001,,0,0
2020-06-22T15:00:00Z,6615.22,6931.545442054,6288.550996235856,7574.539887872144,,0,0
2020-06-22T16:00:00Z,6373.82,6841.911361586604,6092.946780693681,7590.875942479526,,0,0
2020-06-22T17:00:00Z,6431.31,6597.722096108796,5756.061542070763,7439.382650146829,,0,0
2020-06-22T18:00:00Z,6278.51,6230.960001613456,5305.84150962186,7156.078493605053,,0,0
2020-06-22T19:00:00Z,5995.58,6029.964066604968,5028.317861683393,7031.610271526543,,0,0
2020-06-22T20:00:00Z,5917.01,5957.763534500722,4885.035184146803,7030.491884854641,,0,0
2020-06-22T21:00:00Z,5960.41,5981.635041787178,4842.250516705683,7121.019566868673,,0,0
2020-06-22T22:00:00Z,5610.33,5758.05911517102,4555.708051762927,6960.410178579112,,0,0
2020-06-22T23:00:00Z,5299.95,6007.2644386402435,4745.084157061889,7269.444720218598,,0,0
2020-06-23T00:00:00Z,5404.93,6282.536688441296,4963.23761440608,7601.835762476512,,0,0
2020-06-23T01:00:00Z,5613.38,6316.686820714576,4942.641322816853,7690.732318612299,,0,0
2020-06-23T02:00:00Z,5802.98,6312.413200989426,4885.720517249836,7739.105884729015,,0,0
2020-06-23T03:00:00Z,5602.75,6178.253254093184,4700.788196171638,7655.71831201473,,0,0
2020-06-23T04:00:00Z,5207.26,6160.699907609362,4634.1502094592615,7687.249605759462,,0,0
2020-06-23T05:00:00Z,5706.62,6158.80277179654,4584.69827575277,7732.907267840309,,0,0
2020-06-23T06:00:00Z,6472.46,6555.352897623385,4935.08873767654,8175.617057570229,,0,0
2020-06-23T07:00:00Z,6848.48,6896.585756017259,5231.44103811695,8561.730473917569,,0,0
2020-06-23T08:00:00Z,6911.7,7034.616802113853,5325.769847265542,8743.463756962165,,0,0
2020-06-23T09:00:00Z,6981.46,7213.817331406842,5462.358254340697,8965.276408472986,,0,0
2020-06-23T10:00:00Z,7246.35,7501.362484599689,5708.303678486393,9294.421290712984,,0,0
2020-06-23T11:00:00Z,6858.26,7258.188472723898,5424.473427870013,9091.903517577784,,0,0
2020-06-23T12:00:00Z,6840.68,7259.786920116759,5386.297702302434,9133.276137931083,,0,0
2020-06-23T13:00:00Z,6739.2,6779.631476941067,6440.5976644363045,7118.66528944583,,0,0
2020-06-23T14:00:00Z,6740.09,6642.03379223094,6127.275510436975,7156.792074024905,,0,0
2020-06-23T15:00:00Z,6557.92,6553.200821054968,5912.469776440183,7193.931865669754,,0,0
2020-06-23T16:00:00Z,6458.58,6385.763441566617,5639.686149286097,7131.840733847137,,0,0
2020-06-23T17:00:00Z,6549.04,6220.278835294223,5382.029512766974,7058.528157821473,,0,0
2020-06-23T18:00:00Z,6391.47,5983.434922801154,5062.185614917376,6904.684230684932,,0,0
2020-06-23T19:00:00Z,6143.76,5754.321754965383,4756.956368818597,6751.687141112168,,0,0
2020-06-23T20:00:00Z,6056.35,5669.451755980129,4601.380947375769,6737.5225645844885,,0,0
2020-06-23T21:00:00Z,6101.77,5681.963723583474,4547.586018691535,6816.3414284754135,,0,0
2020-06-23T22:00:00Z,5685.28,5444.105028120104,4247.087775048934,6641.122281191274,,0,0
2020-06-23T23:00:00Z,5466.61,5473.872692691945,4217.334658747961,6730.41072663593,,0,0
2020-06-24T00:00:00Z,5679.04,5711.790285527081,4398.426148142014,7025.154422912148,,0,0
2020-06-24T01:00:00Z,6299.74,5814.916928709713,4447.0854756469535,7182.748381772472,,0,0
2020-06-24T02:00:00Z,6277.91,5857.496028881614,4437.284632431534,7277.707425331693,,0,0
2020-06-24T03:00:00Z,6096.34,5702.579472238203,4231.8524624822985,7173.306481994108,,0,0
2020-06-24T04:00:00Z,5846.27,5601.4284436271855,4081.864208774175,7120.9926784801955,,0,0
2020-06-24T05:00:00Z,5778.45,5753.4063991852945,4186.526381295194,7320.286417075395,,0,0
2020-06-24T06:00:00Z,6448.75,6159.00371361066,4546.1954432070925,7771.811984014228,,0,0
2020-06-24T07:00:00Z,6879.6,6485.9535269129055,4828.489185305215,8143.417868520596,,0,0
2020-06-24T08:00:00Z,6965.98,6619.749873970327,4918.801441383413,8320.698306557242,,0,0
2020-06-24T09:00:00Z,7123.14,6783.6764948431755,5040.3282516803965,8527.024738005955,,0,0
2020-06-24T10:00:00Z,7372.79,7063.151112972008,5278.4100607300825,8847.892165213934,,0,0
2020-06-24T11:00:00Z,7033.05,6811.5712208666855,4986.375847714408,8636.766594018964,,0,0
2020-06-24T12:00:00Z,7005.25,6787.184708057421,4922.412422550327,8651.956993564514,,0,0
2020-06-24T13:00:00Z,6918.7,6935.480136453559,6596.544184422115,7274.416088485003,,0,0
2020-06-24T14:00:00Z,6839.12,6852.1921494839635,6340.7165728996215,7363.6677260683055,,0,0
2020-06-24T15:00:00Z,6719.84,6758.671336698743,6123.26053795,7394.0821354474865,,0,0
2020-06-24T16:00:00Z,6613.84,6624.607597514064,5885.344106643576,7363.871088384552,,0,0
2020-06-24T17:00:00Z,6710.99,6472.368511882063,5642.194653051988,7302.542370712138,,0,0
2020-06-24T18:00:00Z,6582.19,6226.427736736368,5314.354019907915,7138.5014535648215,,0,0
2020-06-24T19:00:00Z,6335.13,6003.520357232781,5016.318912698555,6990.721801767007,,0,0
2020-06-24T20:00:00Z,6219.43,5918.320289993705,4861.3173862480235,6975.323193739387,,0,0
2020-06-24T21:00:00Z,6208.41,5934.805991360245,4812.333918234415,7057.278064486074,,0,0
2020-06-24T22:00:00Z,5797.86,5676.54833357322,4492.220686561324,6860.875980585115,,0,0
2020-06-24T23:00:00Z,5527.71,5725.830724203317,4482.721559470131,6968.939888936503,,0,0
2020-06-25T00:00:00Z,6339.86,5981.896071991571,4682.662137902897,7281.130006080246,,0,0
2020-06-25T01:00:00Z,6421.4,6171.104419281974,4818.0718123131355,7524.137026250812,,0,0
2020-06-25T02:00:00Z,6544.7,6174.65550681183,4769.8830499506885,7579.427963672971,,0,0
2020-06-25T03:00:00Z,6327.43,6023.157964800468,4568.484779651897,7477.831149949039,,0,0
2020-06-25T04:00:00Z,6166.98,5941.865244103968,4438.947250457968,7444.783237749967,,0,0
2020-06-25T05:00:00Z,5825.65,5982.104375670559,4432.442826925305,7531.765924415814,,0,0
2020-06-25T06:00:00Z,6589.27,6390.285550332627,4795.249708824931,7985.3213918403235,,0,0
2020-06-25T07:00:00Z,7037.95,6733.324309020743,5094.169723348974,8372.478894692513,,0,0
2020-06-25T08:00:00Z,7175.52,6867.43584432449,5185.319268173059,8549.55242047592,,0,0
2020-06-25T09:00:00Z,7343.34,7044.474096491482,5320.465803066523,8768.48238991644,,0,0
2020-06-25T10:00:00Z,7546.05,7320.694016386074,5555.788065398128,9085.59996737402,,0,0
2020-06-25T11:00:00Z,7169.58,7070.756267638579,5265.879142771822,8875.633392505335,,0,0
2020-06-25T12:00:00Z,7186.37,7046.77900334288,5202.796938380774,8890.761068304986,,0,0
2020-06-25T13:00:00Z,7085.31,7125.513489402192,6786.597417859352,7464.429560945032,,0,0
2020-06-25T14:00:00Z,6994.18,7024.514863497584,6511.19036158404,7537.839365411128,,0,0
2020-06-25T15:00:00Z,6886.11,6937.5491139723945,6299.301780288434,7575.796447656355,,0,0
2020-06-25T16:00:00Z,6789.69,6800.783330273009,6057.914816164029,7543.651844381989,,0,0
2020-06-25T17:00:00Z,6814.82,6670.363112602669,5835.939837025189,7504.786388180149,,0,0
2020-06-25T18:00:00Z,6627.0,6440.498607906041,5523.6113607822745,7357.385855029807,,0,0
2020-06-25T19:00:00Z,6355.71,6214.818002442017,5222.29560457362,7207.340400310414,,0,0
2020-06-25T20:00:00Z,6237.43,6123.130687309027,5060.342184187246,7185.919190430808,,0,0
2020-06-25T21:00:00Z,6230.08,6129.021940032697,5000.333290812454,7257.71058925294,,0,0
2020-06-25T22:00:00Z,5796.54,5860.484936543853,4669.537105995474,7051.432767092232,,0,0
2020-06-25T23:00:00Z,5586.28,5871.25853251577,4621.148376249006,7121.368688782533,,0,0
2020-06-26T00:00:00Z,6198.84,6254.689811441685,4948.093442787152,7561.286180096219,,0,0
2020-06-26T01:00:00Z,6770.1,6352.82067428546,4992.080898151829,7713.560450419091,,0,0
2020-06-26T02:00:00Z,6693.35,6390.914978616032,4978.105222801618,7803.724734430447,,0,0
2020-06-26T03:00:00Z,6332.16,6228.267867196339,4765.240159360152,7691.295575032525,,0,0
2020-06-26T04:00:00Z,6256.86,6149.410007600784,4637.831778838392,7660.988236363177,,0,0
2020-06-26T05:00:00Z,5835.85,6132.467938128046,4573.850791603443,7691.085084652648,,0,0
2020-06-26T06:00:00Z,6568.54,6584.161067604039,4979.883636106439,8188.43849910164,,0,0
2020-06-26T07:00:00Z,7082.79,6937.027555031437,5288.353922991251,8585.701187071623,,0,0
2020-06-26T08:00:00Z,7246.63,7078.379336290419,5386.47407512577,8770.284597455067,,0,0
2020-06-26T09:00:00Z,7484.59,7254.649984822029,5520.590562389031,8988.709407255026,,0,0
2020-06-26T10:00:00Z,7715.2,7518.377281359591,5743.164407279216,9293.590155439964,,0,0
2020-06-26T11:00:00Z,7313.61,7252.27802468295,5436.844353057146,9067.711696308754,,0,0
2020-06-26T12:00:00Z,7322.37,7237.786645312783,5383.004155680969,9092.569134944595,,0,0
2020-06-26T13:00:00Z,7154.82,7255.535740814042,6916.650523790345,7594.420957837739,,0,0
2020-06-26T14:00:00Z,6999.92,7156.3255221547015,6641.768877617226,7670.882166692177,,0,0
2020-06-26T15:00:00Z,6843.23,7068.610117867533,6428.484745244843,7708.735490490222,,0,0
2020-06-26T16:00:00Z,6770.87,6936.935806455207,6191.681756667661,7682.189856242753,,0,0
2020-06-26T17:00:00Z,6717.34,6805.003326661181,5967.769758454197,7642.236894868165,,0,0
2020-06-26T18:00:00Z,6473.49,6567.490033052095,5647.420461453717,7487.559604650473,,0,0
2020-06-26T19:00:00Z,6236.97,6335.29342812252,5339.254044461216,7331.332811783824,,0,0
2020-06-26T20:00:00Z,6105.35,6242.188471749879,5175.576501696321,7308.800441803436,,0,0
2020-06-26T21:00:00Z,6083.77,6249.372410328201,5116.57599947368,7382.168821182722,,0,0
2020-06-26T22:00:00Z,5784.68,5966.468896129474,4771.147045819783,7161.790746439166,,0,0
2020-06-26T23:00:00Z,5501.32,5974.819007545286,4720.083600085964,7229.554415004608,,0,0
2020-06-27T00:00:00Z,5358.9,6329.456613132246,5017.996526168076,7640.916700096416,,0,0
2020-06-27T01:00:00Z,5543.84,6543.972751965245,5178.141804644325,7909.803699286165,,0,0
2020-06-27T02:00:00Z,6136.1,6540.981914690429,5122.863163097254,7959.100666283604,,0,0
