timestamp,strategy,reason,duration_s
2020-08-27T00:00:00Z,rolling_sarima,scheduled,12.488395929336548
2020-08-28T00:00:00Z,rolling_sarima,scheduled,10.040240049362183
2020-08-29T00:00:00Z,rolling_sarima,scheduled,12.325883865356445
2020-08-30T00:00:00Z,rolling_sarima,scheduled,15.908915042877197
2020-08-31T00:00:00Z,rolling_sarima,scheduled,13.926864862442017
2020-09-01T00:00:00Z,rolling_sarima,scheduled,8.99167799949646
2020-09-02T00:00:00Z,rolling_sarima,scheduled,10.994360208511353
2020-09-03T00:00:00Z,rolling_sarima,scheduled,12.550796031951904
2020-09-04T00:00:00Z,rolling_sarima,scheduled,11.267888069152832
2020-09-05T00:00:00Z,rolling_sarima,scheduled,13.002962827682495
2020-09-06T00:00:00Z,rolling_sarima,scheduled,12.197016954421997
2020-09-07T00:00:00Z,rolling_sarima,scheduled,10.34416389465332
2020-09-08T00:00:00Z,rolling_sarima,scheduled,11.3160560131073
2020-09-09T00:00:00Z,rolling_sarima,scheduled,14.30479097366333
2020-09-10T00:00:00Z,rolling_sarima,scheduled,15.952197790145874
2020-09-11T00:00:00Z,rolling_sarima,scheduled,12.43473505973816
2020-09-12T00:00:00Z,rolling_sarima,scheduled,14.512057065963745
2020-09-13T00:00:00Z,rolling_sarima,scheduled,12.08352279663086
