timestamp,strategy,reason,duration_s
2020-08-23T00:00:00Z,rolling_sarima,scheduled,8.787292242050171
2020-08-24T00:00:00Z,rolling_sarima,scheduled,10.407495260238647
2020-08-25T00:00:00Z,rolling_sarima,scheduled,11.19127106666565
2020-08-26T00:00:00Z,rolling_sarima,scheduled,8.379738807678223
2020-08-27T00:00:00Z,rolling_sarima,scheduled,11.609858989715576
2020-08-28T00:00:00Z,rolling_sarima,scheduled,12.047996997833252
2020-08-29T00:00:00Z,rolling_sarima,scheduled,10.29593801498413
2020-08-30T00:00:00Z,rolling_sarima,scheduled,11.142213106155396
2020-08-31T00:00:00Z,rolling_sarima,scheduled,11.208146095275879
2020-09-01T00:00:00Z,rolling_sarima,scheduled,9.424683094024658
2020-09-02T00:00:00Z,rolling_sarima,scheduled,10.810265064239502
2020-09-03T00:00:00Z,rolling_sarima,scheduled,12.260348081588745
2020-09-04T00:00:00Z,rolling_sarima,scheduled,12.361214876174927
2020-09-05T00:00:00Z,rolling_sarima,scheduled,12.171373844146729
2020-09-06T00:00:00Z,rolling_sarima,scheduled,12.490808010101318
2020-09-07T00:00:00Z,rolling_sarima,scheduled,11.206401824951172
2020-09-08T00:00:00Z,rolling_sarima,scheduled,11.989816904067993
2020-09-09T00:00:00Z,rolling_sarima,scheduled,11.934669971466064
2020-09-10T00:00:00Z,rolling_sarima,scheduled,12.419841051101685
2020-09-11T00:00:00Z,rolling_sarima,scheduled,12.714976787567139
2020-09-12T00:00:00Z,rolling_sarima,scheduled,13.678956031799316
2020-09-13T00:00:00Z,rolling_sarima,scheduled,10.27824592590332
