timestamp,strategy,reason,duration_s
2020-08-15T00:00:00Z,rolling_sarima,scheduled,10.290442943572998
2020-08-16T00:00:00Z,rolling_sarima,scheduled,10.174007177352905
2020-08-17T00:00:00Z,rolling_sarima,scheduled,10.009728908538818
2020-08-18T00:00:00Z,rolling_sarima,scheduled,10.603836059570312
2020-08-19T00:00:00Z,rolling_sarima,scheduled,9.714396953582764
2020-08-20T00:00:00Z,rolling_sarima,scheduled,9.451701164245605
2020-08-21T00:00:00Z,rolling_sarima,scheduled,8.609565258026123
2020-08-22T00:00:00Z,rolling_sarima,scheduled,9.252697944641113
2020-08-23T00:00:00Z,rolling_sarima,scheduled,10.012501955032349
2020-08-23T05:00:00Z,rolling_sarima,drift,12.527497053146362
2020-08-23T06:00:00Z,rolling_sarima,drift,10.378880977630615
2020-08-24T00:00:00Z,rolling_sarima,scheduled,11.768994092941284
2020-08-24T10:00:00Z,rolling_sarima,drift,9.783102989196777
2020-08-24T11:00:00Z,rolling_sarima,drift,10.379558086395264
2020-08-24T12:00:00Z,rolling_sarima,drift,10.700913906097412
2020-08-24T13:00:00Z,rolling_sarima,drift,10.779620170593262
2020-08-24T14:00:00Z,rolling_sarima,drift,10.211874008178711
2020-08-24T15:00:00Z,rolling_sarima,drift,8.782819032669067
2020-08-24T16:00:00Z,rolling_sarima,drift,9.952682971954346
2020-08-24T17:00:00Z,rolling_sarima,drift,10.642421007156372
2020-08-24T18:00:00Z,rolling_sarima,drift,9.715984106063843
2020-08-24T19:00:00Z,rolling_sarima,drift,10.739111185073853
2020-08-24T20:00:00Z,rolling_sarima,drift,10.892866134643555
2020-08-24T21:00:00Z,rolling_sarima,drift,9.54603910446167
2020-08-24T22:00:00Z,rolling_sarima,drift,10.394952058792114
2020-08-24T23:00:00Z,rolling_sarima,drift,10.248206853866577
2020-08-25T00:00:00Z,rolling_sarima,scheduled,10.814260959625244
2020-08-25T01:00:00Z,rolling_sarima,drift,12.23130488395691
2020-08-25T02:00:00Z,rolling_sarima,drift,10.745445966720581
2020-08-25T03:00:00Z,rolling_sarima,drift,11.461228132247925
2020-08-26T00:00:00Z,rolling_sarima,scheduled,10.595056056976318
2020-08-27T00:00:00Z,rolling_sarima,scheduled,13.19538402557373
2020-08-28T00:00:00Z,rolling_sarima,scheduled,13.337929010391235
2020-08-29T00:00:00Z,rolling_sarima,scheduled,13.093648195266724
2020-08-30T00:00:00Z,rolling_sarima,scheduled,11.352581977844238
2020-08-31T00:00:00Z,rolling_sarima,scheduled,12.176119089126587
2020-09-01T00:00:00Z,rolling_sarima,scheduled,11.213315963745117
2020-09-02T00:00:00Z,rolling_sarima,scheduled,11.277251243591309
2020-09-03T00:00:00Z,rolling_sarima,scheduled,11.406446933746338
2020-09-04T00:00:00Z,rolling_sarima,scheduled,12.431862115859985
2020-09-05T00:00:00Z,rolling_sarima,scheduled,11.743473768234253
2020-09-06T00:00:00Z,rolling_sarima,scheduled,14.138573169708252
2020-09-06T07:00:00Z,rolling_sarima,drift,14.050477027893066
2020-09-06T08:00:00Z,rolling_sarima,drift,8.282037019729614
2020-09-07T00:00:00Z,rolling_sarima,scheduled,10.179731845855713
2020-09-08T00:00:00Z,rolling_sarima,scheduled,11.692249059677124
2020-09-09T00:00:00Z,rolling_sarima,scheduled,13.141586065292358
2020-09-10T00:00:00Z,rolling_sarima,scheduled,12.126972198486328
2020-09-11T00:00:00Z,rolling_sarima,scheduled,10.304173946380615
2020-09-12T00:00:00Z,rolling_sarima,scheduled,13.725213766098022
2020-09-13T00:00:00Z,rolling_sarima,scheduled,13.155938148498535
