timestamp,y_true,y_pred,residual,z_score
2020-04-06 16:00:00+00:00,6806.0,5879.3774,926.62255859375,2.3208585633116146
2020-04-06 17:00:00+00:00,6964.0,6151.8174,812.1826171875,2.0110412078098805
2020-04-06 18:00:00+00:00,7008.0,6171.3525,836.6474609375,2.053219483955027
2020-04-06 19:00:00+00:00,6558.0,5860.189,697.81103515625,1.693804574736013
2020-04-06 20:00:00+00:00,6398.0,5694.414,703.5859375,1.6954954545952936
2020-04-06 21:00:00+00:00,5980.0,5462.641,517.35888671875,1.2303414817376261
2020-04-07 15:00:00+00:00,6332.0,6757.1885,-425.1884765625,-1.0583958336640131
2020-04-10 05:00:00+00:00,6428.0,6903.2847,-475.28466796875,-1.1090823606988536
2020-04-10 06:00:00+00:00,6635.0,7134.001,-499.0009765625,-1.1622244314929477
2020-04-10 07:00:00+00:00,6580.0,7095.1914,-515.19140625,-1.1995309674705659
2020-04-10 08:00:00+00:00,6563.0,7055.9307,-492.9306640625,-1.1473528010376826
2020-04-10 10:00:00+00:00,6478.0,6941.2495,-463.24951171875,-1.0867599901845144
2020-04-10 11:00:00+00:00,6170.0,6718.2676,-548.267578125,-1.3006063905991447
2020-04-10 12:00:00+00:00,5950.0,6502.7764,-552.7763671875,-1.3210955286339028
2020-04-10 13:00:00+00:00,5782.0,6434.03,-652.02978515625,-1.5730612469723875
2020-04-10 14:00:00+00:00,5783.0,6428.365,-645.365234375,-1.5634563856840487
2020-04-10 15:00:00+00:00,5897.0,6568.631,-671.630859375,-1.6411672219034494
2020-04-10 16:00:00+00:00,6103.0,6756.3506,-653.3505859375,-1.6109846630536682
2020-04-10 17:00:00+00:00,6238.0,6739.523,-501.52294921875,-1.2395665184644176
2020-04-11 07:00:00+00:00,5525.0,5928.2744,-403.2744140625,-1.0106901109531428
2020-04-12 05:00:00+00:00,4579.0,5015.8477,-436.84765625,-1.0782561275572924
2020-04-12 06:00:00+00:00,4767.0,5214.077,-447.0771484375,-1.0986899451203915
2020-04-12 07:00:00+00:00,4934.0,5492.91,-558.91015625,-1.3744641214610258
2020-04-12 08:00:00+00:00,5070.0,5711.1406,-641.140625,-1.5723323406326728
2020-04-12 09:00:00+00:00,5277.0,5838.655,-561.65478515625,-1.3630610128882836
2020-04-12 10:00:00+00:00,5068.0,5749.68,-681.68017578125,-1.6531086041747358
2020-04-12 11:00:00+00:00,4800.0,5544.842,-744.841796875,-1.7974009891918985
2020-04-12 12:00:00+00:00,4592.0,5333.344,-741.34423828125,-1.7740892764102976
2020-04-12 13:00:00+00:00,4488.0,5155.259,-667.2587890625,-1.5775717313060271
2020-04-12 14:00:00+00:00,4518.0,5100.555,-582.55517578125,-1.3585569070296006
2020-04-13 02:00:00+00:00,4109.0,4722.7197,-613.7197265625,-1.3920198434234743
2020-04-13 03:00:00+00:00,4282.0,5248.259,-966.2587890625,-2.252998276037353
2020-04-13 04:00:00+00:00,4418.0,5855.307,-1437.30712890625,-3.3862900922344936
2020-04-13 08:00:00+00:00,5405.0,6764.497,-1359.4970703125,-2.918943422204785
2020-04-13 09:00:00+00:00,5700.0,6735.589,-1035.5888671875,-2.1472417628934486
2020-04-13 10:00:00+00:00,5567.0,6456.598,-889.59814453125,-1.8001038434419727
2020-04-13 11:00:00+00:00,5351.0,6336.635,-985.634765625,-2.00582660225065
2020-04-13 12:00:00+00:00,5150.0,6229.0605,-1079.060546875,-2.2001081471173083
2020-04-13 13:00:00+00:00,5086.0,6165.73,-1079.72998046875,-2.1791290332434436
2020-04-13 14:00:00+00:00,5124.0,6131.046,-1007.0458984375,-1.9947795721508166
2020-04-13 15:00:00+00:00,5366.0,6186.3916,-820.3916015625,-1.5635384715045513
2020-04-13 16:00:00+00:00,5557.0,6288.989,-731.98876953125,-1.3599120595263663
2020-04-13 17:00:00+00:00,5687.0,6275.6606,-588.66064453125,-1.0394447180841333
2020-04-13 18:00:00+00:00,5652.0,6245.802,-593.8017578125,-1.0486772091204941
2020-04-14 04:00:00+00:00,6079.0,5734.9683,344.03173828125,1.0251478562666072
2020-04-14 09:00:00+00:00,7543.0,7161.731,381.26904296875,1.0932017010926598
2020-04-15 00:00:00+00:00,5274.0,4893.854,380.14599609375,1.0486343061665937
2020-04-15 02:00:00+00:00,5262.0,4889.201,372.798828125,1.0262438885109633
2020-04-15 03:00:00+00:00,5765.0,5371.537,393.462890625,1.0681343223954776
2020-04-16 04:00:00+00:00,6456.0,6040.285,415.71484375,1.1002883487297597
2020-04-16 05:00:00+00:00,7070.0,6554.7935,515.20654296875,1.3153059286509738
2020-04-16 06:00:00+00:00,7222.0,6657.8423,564.15771484375,1.4151561143384235
2020-04-16 07:00:00+00:00,7109.0,6528.169,580.8310546875,1.4422598282696941
2020-04-16 08:00:00+00:00,7158.0,6517.9287,640.0712890625,1.5617545953465939
2020-04-16 09:00:00+00:00,7362.0,6630.7974,731.20263671875,1.748745381426097
2020-04-16 10:00:00+00:00,7102.0,6578.1685,523.83154296875,1.2863023298106462
2020-04-16 11:00:00+00:00,6859.0,6347.4863,511.513671875,1.251583913443401
2020-04-16 12:00:00+00:00,6622.0,6107.6577,514.34228515625,1.2499473512054158
2020-04-16 13:00:00+00:00,6506.0,6091.445,414.55517578125,1.0270824211836393
2020-04-19 08:00:00+00:00,5846.0,5478.5205,367.4794921875,1.0017063707836185
2020-04-19 09:00:00+00:00,6257.0,5530.802,726.1982421875,1.7788167797363077
2020-04-19 10:00:00+00:00,6032.0,5454.7646,577.2353515625,1.4447757517702782
2020-04-19 11:00:00+00:00,5726.0,5312.9355,413.064453125,1.08166719815544
2020-04-20 20:00:00+00:00,6269.0,6051.564,217.43603515625,1.0046966540494702
2020-04-21 03:00:00+00:00,5680.0,5420.976,259.02392578125,1.1530922967670754
2020-04-21 04:00:00+00:00,6468.0,6196.3965,271.603515625,1.1828506349099082
2020-04-23 04:00:00+00:00,6516.0,6263.6455,252.3544921875,1.0858708871191767
2020-04-26 05:00:00+00:00,4648.0,5097.317,-449.31689453125,-1.0446938944554967
2020-04-26 06:00:00+00:00,4902.0,5345.3076,-443.3076171875,-1.026761326724505
2020-04-27 04:00:00+00:00,6078.0,5741.4414,336.55859375,1.2663838095563318
2020-04-27 05:00:00+00:00,6814.0,6332.9443,481.0556640625,1.7430959848225522
2020-04-27 06:00:00+00:00,7190.0,6721.397,468.60302734375,1.7561770453913323
2020-04-27 07:00:00+00:00,7225.0,6820.389,404.61083984375,1.5984974000125869
2020-04-27 08:00:00+00:00,7329.0,6807.8423,521.15771484375,2.072370777714611
2020-04-27 09:00:00+00:00,7531.0,6917.4717,613.5283203125,2.4600463254094755
2020-04-27 10:00:00+00:00,7307.0,6757.417,549.5830078125,2.2278946441557257
2020-04-27 11:00:00+00:00,7110.0,6667.6533,442.3466796875,1.818468358314758
2020-04-27 12:00:00+00:00,6986.0,6510.972,475.02783203125,1.957872892185582
2020-04-27 13:00:00+00:00,6906.0,6324.138,581.86181640625,2.4044705200661833
2020-04-27 14:00:00+00:00,6786.0,6298.3315,487.66845703125,2.046814367062373
2020-04-27 15:00:00+00:00,6805.0,6403.168,401.83203125,1.7115458517483941
2020-04-29 06:00:00+00:00,7451.0,7237.428,213.57177734375,1.1005998401690837
2020-04-29 07:00:00+00:00,7630.0,7263.9824,366.017578125,1.7913575867275129
2020-04-29 08:00:00+00:00,7879.0,7305.8403,573.15966796875,2.7196203137527286
2020-04-29 10:00:00+00:00,7980.0,7297.826,682.173828125,3.1006029325514346
2020-04-29 11:00:00+00:00,7744.0,7166.3765,577.62353515625,2.594161567712894
2020-04-29 12:00:00+00:00,7539.0,7002.9336,536.06640625,2.3845207394727446
2020-04-29 13:00:00+00:00,7432.0,6906.4795,525.5205078125,2.3154883986455865
2020-04-29 14:00:00+00:00,7132.0,6831.963,300.037109375,1.325644591900377
2020-04-30 06:00:00+00:00,7126.0,7374.8774,-248.87744140625,-1.0490927754527182
2020-04-30 07:00:00+00:00,7117.0,7463.646,-346.64599609375,-1.4788168978173162
2020-04-30 08:00:00+00:00,7189.0,7541.8667,-352.86669921875,-1.50473663645102
2020-04-30 09:00:00+00:00,7369.0,7631.8936,-262.8935546875,-1.1014688859080664
2020-04-30 10:00:00+00:00,7128.0,7500.651,-372.65087890625,-1.6058391076329157
2020-04-30 11:00:00+00:00,6952.0,7225.3384,-273.33837890625,-1.146750207377029
2020-04-30 15:00:00+00:00,6629.0,6879.584,-250.583984375,-1.031349916244679
2020-04-30 22:00:00+00:00,5154.0,5423.1475,-269.1474609375,-1.098565531525728
2020-04-30 23:00:00+00:00,4832.0,5212.097,-380.09716796875,-1.6136713308030761
2020-05-01 00:00:00+00:00,4760.0,5027.044,-267.0439453125,-1.080006681286957
2020-05-01 01:00:00+00:00,4651.0,4921.0977,-270.09765625,-1.091471830768174
2020-05-01 02:00:00+00:00,4558.0,4977.1875,-419.1875,-1.7812133620294819
2020-05-01 16:00:00+00:00,5625.0,6739.4136,-1114.41357421875,-3.015245352464625
2020-05-01 17:00:00+00:00,5820.0,6740.323,-920.3232421875,-2.410618093861958
2020-05-01 18:00:00+00:00,5825.0,6502.128,-677.1279296875,-1.6894456365619948
2020-05-01 19:00:00+00:00,5521.0,6089.118,-568.1181640625,-1.3666418363302486
2020-05-02 18:00:00+00:00,5932.0,5611.4185,320.58154296875,1.136202151611142
2020-05-02 20:00:00+00:00,5517.0,5117.1675,399.83251953125,1.353460295551357
2020-05-03 09:00:00+00:00,5896.0,5449.895,446.10498046875,1.4556227462930422
2020-05-03 10:00:00+00:00,5693.0,5405.0234,287.9765625,1.0171227234962228
2020-05-04 04:00:00+00:00,6244.0,5716.124,527.8759765625,1.7487784025947193
2020-05-04 05:00:00+00:00,6919.0,6383.5586,535.44140625,1.763406843336011
2020-05-04 06:00:00+00:00,7253.0,6816.0913,436.90869140625,1.4731160681520765
2020-05-04 07:00:00+00:00,7298.0,6902.0215,395.978515625,1.351732864310166
2020-05-04 08:00:00+00:00,7352.0,6886.9004,465.099609375,1.5431607530961413
2020-05-04 09:00:00+00:00,7538.0,7002.6187,535.38134765625,1.7352362335490226
2020-05-04 10:00:00+00:00,7353.0,6814.458,538.5419921875,1.7353869360466903
2020-05-04 11:00:00+00:00,7229.0,6594.363,634.63720703125,1.9950317090409047
2020-05-04 12:00:00+00:00,7174.0,6383.6523,790.34765625,2.413761721316382
2020-05-04 13:00:00+00:00,7110.0,6223.6724,886.32763671875,2.652666341021181
2020-05-04 14:00:00+00:00,6985.0,6152.5303,832.4697265625,2.4693188348257507
2020-05-04 15:00:00+00:00,6993.0,6202.5166,790.4833984375,2.325354740092333
2020-05-04 16:00:00+00:00,7092.0,6398.186,693.81396484375,2.0382365119229586
