timestamp,load,solar,hour,dayofweek,month,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,y_true,y_pred,residual,z_score,anomaly_flag,silver_label
2020-04-04 11:00:00+00:00,7661.5,1464.26,11,5,4,95,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7661.5,5886.529,1774.97119140625,3.4042025838199588,1,-1
2020-04-10 06:00:00+00:00,4783.54,203.25,6,4,4,101,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,4783.54,6572.1616,-1788.62162109375,-3.7561388522419863,1,1
2020-04-10 07:00:00+00:00,4879.56,532.07,7,4,4,101,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,4879.56,6829.5015,-1949.9414648437496,-3.9643229330072804,1,1
2020-04-10 08:00:00+00:00,5169.99,894.97,8,4,4,101,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,5169.99,6907.6367,-1737.6467187500002,-3.4826473716143345,1,-1
2020-04-20 09:00:00+00:00,8324.58,1028.09,9,0,4,111,0.7071067811865476,-0.7071067811865475,0.0,1.0,8324.58,6594.2764,1730.3036328125,3.5907372201451673,1,1
2020-04-20 10:00:00+00:00,8812.2,1312.76,10,0,4,111,0.49999999999999994,-0.8660254037844387,0.0,1.0,8812.2,6573.858,2238.3420898437507,4.603641563483275,1,1
2020-04-20 11:00:00+00:00,8581.81,1319.43,11,0,4,111,0.258819045102521,-0.9659258262890682,0.0,1.0,8581.81,6467.4014,2114.4086328124995,4.269715957707465,1,1
2020-04-20 12:00:00+00:00,8366.32,1295.93,12,0,4,111,1.2246467991473532e-16,-1.0,0.0,1.0,8366.32,6445.4414,1920.8785937499997,3.8034135871713923,1,1
2020-04-20 13:00:00+00:00,8200.57,1222.9,13,0,4,111,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8200.57,6377.4897,1823.0802539062497,3.535307105419628,1,1
2020-04-20 14:00:00+00:00,8018.48,1057.48,14,0,4,111,-0.4999999999999997,-0.8660254037844388,0.0,1.0,8018.48,6296.404,1722.0761914062496,3.2715459512369227,1,-1
2020-04-20 15:00:00+00:00,7924.26,777.23,15,0,4,111,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7924.26,6285.0547,1639.2053125000002,3.0607197331182063,1,-1
2020-04-30 12:00:00+00:00,8939.63,316.1,12,3,4,121,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,8939.63,6961.113,1978.5172070312492,3.207482972668178,1,-1
2020-05-11 13:00:00+00:00,8329.11,608.18,13,0,5,132,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8329.11,6296.1826,2032.9273828125006,3.4367400864696416,1,-1
2020-05-21 06:00:00+00:00,4838.4,491.36,6,3,5,142,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,4838.4,6427.1094,-1588.7093750000004,-3.991265966463431,1,1
2020-05-21 07:00:00+00:00,4994.79,905.01,7,3,5,142,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4994.79,6728.6123,-1733.8223046875,-4.19415978150638,1,1
2020-05-30 10:00:00+00:00,7901.13,1662.33,10,5,5,151,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7901.13,6053.1084,1848.0216015625,3.0197272961978845,1,-1
2020-06-27 10:00:00+00:00,7748.55,1531.43,10,5,6,179,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7748.55,6011.9497,1736.6002929687502,4.16673755873949,1,1
2020-06-27 11:00:00+00:00,7774.94,1558.29,11,5,6,179,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7774.94,6064.1475,1710.7925390624996,4.030226420549947,1,1
2020-06-27 12:00:00+00:00,7736.89,1638.71,12,5,6,179,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7736.89,6157.4683,1579.4217382812503,3.632220690341916,1,1
2020-06-27 13:00:00+00:00,7609.38,1533.54,13,5,6,179,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,7609.38,6166.2183,1443.16173828125,3.244754739678688,1,-1
2020-06-27 14:00:00+00:00,7571.31,1384.54,14,5,6,179,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,7571.31,6149.8267,1421.4833398437504,3.144250077157581,1,-1
2020-06-27 16:00:00+00:00,7479.64,686.63,16,5,6,179,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7479.64,6043.343,1436.2972265625003,3.0859975717963697,1,-1
2020-06-29 07:00:00+00:00,7177.37,296.57,7,0,6,181,0.9659258262890683,-0.25881904510252063,0.0,1.0,7177.37,5643.226,1534.14392578125,3.0894974268896385,1,-1
2020-06-29 10:00:00+00:00,7756.14,1442.67,10,0,6,181,0.49999999999999994,-0.8660254037844387,0.0,1.0,7756.14,6139.607,1616.5330664062503,3.1272908048331374,1,-1
2020-07-31 02:00:00+00:00,5140.57,0.0,2,4,7,213,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,5140.57,6007.4395,-866.8694531250003,-3.012593949324866,1,-1
2020-07-31 03:00:00+00:00,4701.44,0.0,3,4,7,213,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,4701.44,6028.302,-1326.8617578125004,-4.544649238504095,1,1
2020-07-31 04:00:00+00:00,4894.62,8.46,4,4,7,213,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4894.62,5953.1997,-1058.57970703125,-3.5028404006723526,1,1
2020-08-02 08:00:00+00:00,6428.26,871.45,8,6,8,215,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,6428.26,5557.9014,870.3586328125002,3.0253737949498185,1,-1
2020-08-02 09:00:00+00:00,6595.45,752.9,9,6,8,215,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,6595.45,5652.891,942.5588867187498,3.255865191334538,1,-1
2020-08-02 16:00:00+00:00,6611.3,78.74,16,6,8,215,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,6611.3,5553.659,1057.6408203125002,3.3746042140599397,1,-1
2020-08-15 11:00:00+00:00,7242.12,1544.35,11,5,8,228,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7242.12,6048.602,1193.51794921875,3.0970334550789502,1,-1
2020-08-15 12:00:00+00:00,7301.04,1528.42,12,5,8,228,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7301.04,6113.083,1187.9569921875,3.0291217869528673,1,-1
2020-08-19 02:00:00+00:00,4895.14,0.0,2,2,8,232,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,4895.14,5974.0894,-1078.9493554687497,-3.0638119195080757,1,-1
2020-08-19 03:00:00+00:00,4810.21,0.0,3,2,8,232,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,4810.21,6043.4834,-1233.2733984375,-3.4065068239864376,1,-1
2020-08-19 04:00:00+00:00,4864.01,0.94,4,2,8,232,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4864.01,5990.6875,-1126.6774999999998,-3.0720539177647277,1,-1
2020-08-21 12:00:00+00:00,8109.47,1460.75,12,4,8,234,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,8109.47,6601.016,1508.4538867187503,3.0569081385924006,1,-1
2020-08-21 13:00:00+00:00,8416.5,1347.71,13,4,8,234,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,8416.5,6547.457,1869.04296875,3.8079087254642476,1,1
2020-08-21 14:00:00+00:00,8457.11,1140.95,14,4,8,234,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,8457.11,6293.1133,2163.9967187500006,4.35996015097723,1,1
2020-08-21 15:00:00+00:00,7765.79,846.34,15,4,8,234,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7765.79,6175.473,1590.31685546875,3.0131268432428095,1,-1
2020-08-22 10:00:00+00:00,7102.89,419.66,10,5,8,235,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7102.89,5362.4795,1740.4105078125003,3.108077160461004,1,-1
2020-08-22 11:00:00+00:00,7589.77,804.07,11,5,8,235,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7589.77,5439.703,2150.0668750000004,3.89328954279004,1,1
2020-08-22 12:00:00+00:00,7771.09,1348.61,12,5,8,235,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7771.09,5598.678,2172.41177734375,3.8506365593005287,1,1
2020-08-22 13:00:00+00:00,7787.75,935.45,13,5,8,235,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,7787.75,5766.8906,2020.859375,3.4726578112712594,1,-1
2020-08-22 15:00:00+00:00,7589.32,1037.13,15,5,8,235,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,7589.32,5743.9536,1845.3663867187497,3.030256365405161,1,-1
2020-09-15 04:00:00+00:00,5138.19,0.0,4,1,9,259,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5138.19,6227.4424,-1089.2523828125004,-3.0929938906121834,1,-1
2020-09-22 02:00:00+00:00,4772.47,0.0,2,1,9,266,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,4772.47,5970.488,-1198.0177929687497,-3.0645569819304006,1,-1
2020-09-22 03:00:00+00:00,4562.4,0.0,3,1,9,266,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,4562.4,5939.088,-1376.6878906250004,-3.4433998097928833,1,-1
2020-09-29 06:00:00+00:00,5078.56,6.05,6,1,9,273,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,5078.56,7274.5522,-2195.9922460937496,-4.9733315876990085,1,1
