timestamp,load,solar,hour,dayofweek,month,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,y_true,y_pred,residual,z_score,anomaly_flag,silver_label
2020-04-13 05:00:00+00:00,4667.0,100.0,5,0,4,104,0.9659258262890683,0.25881904510252074,0.0,1.0,4667.0,5926.57,-1259.56982421875,-3.2306394609736655,1,-1
2020-04-13 06:00:00+00:00,4911.0,238.0,6,0,4,104,1.0,6.123233995736766e-17,0.0,1.0,4911.0,6140.344,-1229.34423828125,-3.1045680268525655,1,-1
2020-04-14 05:00:00+00:00,6829.0,78.0,5,1,4,105,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,6829.0,5704.3823,1124.61767578125,3.507061568804928,1,1
2020-04-14 06:00:00+00:00,7205.0,195.0,6,1,4,105,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7205.0,6107.5005,1097.49951171875,3.4092532167940544,1,-1
2020-04-14 07:00:00+00:00,7220.0,356.0,7,1,4,105,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,7220.0,6222.227,997.77294921875,3.082835418232697,1,-1
2020-04-14 08:00:00+00:00,7311.0,498.0,8,1,4,105,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,7311.0,6246.0073,1064.99267578125,3.2228792795105226,1,-1
2020-04-14 09:00:00+00:00,7543.0,588.0,9,1,4,105,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,7543.0,6253.7104,1289.28955078125,3.773828651201692,1,1
2020-04-14 10:00:00+00:00,7365.0,603.0,10,1,4,105,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,7365.0,6225.186,1139.81396484375,3.3018452865562873,1,-1
2020-04-29 09:00:00+00:00,8177.0,259.0,9,2,4,120,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,8177.0,7262.091,914.9091796875,3.018281478964091,1,-1
2020-05-01 04:00:00+00:00,4699.0,11.0,4,4,5,122,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4699.0,5799.17,-1100.169921875,-4.2829557268633796,1,1
2020-05-01 05:00:00+00:00,4975.0,51.0,5,4,5,122,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,4975.0,6484.42,-1509.419921875,-5.669919322129768,1,1
2020-05-01 06:00:00+00:00,5276.0,174.0,6,4,5,122,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,5276.0,6969.2695,-1693.26953125,-6.065869174228229,1,1
2020-05-01 07:00:00+00:00,5546.0,381.0,7,4,5,122,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5546.0,7105.3955,-1559.3955078125,-5.297576847896572,1,1
2020-05-01 08:00:00+00:00,5735.0,624.0,8,4,5,122,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,5735.0,7116.7183,-1381.71826171875,-4.509580761790291,1,1
2020-05-01 09:00:00+00:00,5972.0,750.0,9,4,5,122,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,5972.0,7086.8877,-1114.8876953125,-3.5399858178632564,1,1
2020-05-01 10:00:00+00:00,5768.0,822.0,10,4,5,122,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,5768.0,7031.855,-1263.85498046875,-3.9189809655647094,1,1
2020-05-01 11:00:00+00:00,5529.0,883.0,11,4,5,122,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5529.0,6863.226,-1334.22607421875,-4.034200433902521,1,1
2020-05-01 12:00:00+00:00,5341.0,864.0,12,4,5,122,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5341.0,6741.8154,-1400.8154296875,-4.133997849671481,1,1
2020-05-01 13:00:00+00:00,5230.0,780.0,13,4,5,122,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,5230.0,6648.3438,-1418.34375,-4.084973181355319,1,1
2020-05-01 14:00:00+00:00,5223.0,611.0,14,4,5,122,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5223.0,6616.243,-1393.2431640625,-3.9187521976921613,1,1
2020-05-01 15:00:00+00:00,5371.0,412.0,15,4,5,122,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,5371.0,6638.0522,-1267.05224609375,-3.4914677491335904,1,-1
2020-05-05 08:00:00+00:00,8071.0,538.0,8,1,5,126,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,8071.0,6488.0464,1582.95361328125,3.211998449870153,1,-1
2020-05-05 09:00:00+00:00,8378.0,644.0,9,1,5,126,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,8378.0,6504.6064,1873.3935546875,3.767815858191578,1,1
2020-05-05 10:00:00+00:00,8134.0,652.0,10,1,5,126,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,8134.0,6457.7876,1676.21240234375,3.2715465664824253,1,-1
2020-05-21 03:00:00+00:00,4578.0,4.0,3,3,5,142,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,4578.0,5657.286,-1079.2861328125,-3.7209893977694155,1,1
2020-05-21 04:00:00+00:00,4731.0,73.0,4,3,5,142,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,4731.0,6469.7905,-1738.79052734375,-5.755059175303946,1,1
2020-05-21 05:00:00+00:00,5078.0,238.0,5,3,5,142,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,5078.0,7188.5938,-2110.59375,-6.629925054347042,1,1
2020-05-21 06:00:00+00:00,5414.0,455.0,6,3,5,142,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,5414.0,7584.542,-2170.5419921875,-6.399508432135261,1,1
2020-05-21 07:00:00+00:00,5675.0,665.0,7,3,5,142,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5675.0,7594.805,-1919.80517578125,-5.3399732172107335,1,1
2020-05-21 08:00:00+00:00,5904.0,837.0,8,3,5,142,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,5904.0,7541.637,-1637.63720703125,-4.3720945488545615,1,1
2020-05-21 09:00:00+00:00,6150.0,927.0,9,3,5,142,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,6150.0,7541.5,-1391.5,-3.612441182184593,1,1
2020-05-21 10:00:00+00:00,5981.0,916.0,10,3,5,142,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,5981.0,7498.3706,-1517.37060546875,-3.852807137279244,1,1
2020-05-21 11:00:00+00:00,5739.0,856.0,11,3,5,142,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,5739.0,7387.561,-1648.56103515625,-4.082586398685493,1,1
2020-05-21 12:00:00+00:00,5536.0,788.0,12,3,5,142,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5536.0,7268.7163,-1732.71630859375,-4.175132149757337,1,1
2020-05-21 13:00:00+00:00,5365.0,640.0,13,3,5,142,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,5365.0,7187.978,-1822.97802734375,-4.270407000915025,1,1
2020-05-21 14:00:00+00:00,5316.0,494.0,14,3,5,142,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,5316.0,7231.098,-1915.09814453125,-4.3614982564966915,1,1
