timestamp,load,solar,hour,dayofweek,month,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,y_true,y_pred,residual,z_score,anomaly_flag,silver_label
2020-03-29 17:00:00+00:00,51619.0,327.0,17,6,3,89,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,51619.0,43080.4,8538.6015625,3.235935382813369,1,-1
2020-04-13 05:00:00+00:00,32714.0,230.0,5,0,4,104,0.9659258262890683,0.25881904510252074,0.0,1.0,32714.0,39744.586,-7030.5859375,-3.218305011723535,1,-1
2020-04-13 06:00:00+00:00,34121.0,781.0,6,0,4,104,1.0,6.123233995736766e-17,0.0,1.0,34121.0,41884.21,-7763.2109375,-3.6484169324070495,1,1
2020-04-13 07:00:00+00:00,36456.0,1910.0,7,0,4,104,0.9659258262890683,-0.25881904510252063,0.0,1.0,36456.0,43855.996,-7399.99609375,-3.4706246286667555,1,-1
2020-04-13 08:00:00+00:00,38355.0,3169.0,8,0,4,104,0.8660254037844387,-0.4999999999999998,0.0,1.0,38355.0,44903.293,-6548.29296875,-3.019129372959348,1,-1
2020-04-28 09:00:00+00:00,47062.0,3068.0,9,1,4,119,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,47062.0,43204.63,3857.37109375,3.2055350995868426,1,-1
2020-04-28 10:00:00+00:00,49408.0,3557.0,10,1,4,119,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,49408.0,43691.695,5716.3046875,4.369067791643523,1,1
2020-04-28 11:00:00+00:00,47923.0,3984.0,11,1,4,119,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,47923.0,41969.04,5953.9609375,4.407464299540004,1,1
2020-04-28 12:00:00+00:00,46242.0,4209.0,12,1,4,119,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,46242.0,39900.418,6341.58203125,4.52365944331402,1,1
2020-04-28 13:00:00+00:00,44363.0,3873.0,13,1,4,119,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,44363.0,38239.37,6123.62890625,4.248663664936911,1,1
2020-04-28 14:00:00+00:00,43010.0,3348.0,14,1,4,119,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,43010.0,37827.883,5182.1171875,3.572142279564366,1,1
2020-04-30 12:00:00+00:00,46909.0,3878.0,12,3,4,121,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,46909.0,42134.207,4774.79296875,3.3017807934757917,1,-1
2020-05-01 04:00:00+00:00,34027.0,134.0,4,4,5,122,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,34027.0,41142.016,-7115.015625,-3.486472864754634,1,-1
2020-05-01 05:00:00+00:00,34117.0,263.0,5,4,5,122,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,34117.0,44685.86,-10568.859375,-5.31659638873777,1,1
2020-05-01 06:00:00+00:00,35782.0,694.0,6,4,5,122,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,35782.0,46501.227,-10719.2265625,-5.199583963052035,1,1
2020-05-01 07:00:00+00:00,37769.0,1351.0,7,4,5,122,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,37769.0,47118.45,-9349.44921875,-4.316095174098452,1,1
2020-05-01 08:00:00+00:00,39486.0,2087.0,8,4,5,122,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,39486.0,46689.234,-7203.234375,-3.140489318851297,1,-1
2020-05-08 05:00:00+00:00,33198.0,490.0,5,4,5,129,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,33198.0,43212.902,-10014.90234375,-3.8638883668878785,1,1
2020-05-08 06:00:00+00:00,34822.0,1489.0,6,4,5,129,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,34822.0,45182.633,-10360.6328125,-3.9286435443432706,1,1
2020-05-08 07:00:00+00:00,36960.0,2798.0,7,4,5,129,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,36960.0,45577.31,-8617.30859375,-3.1339568364188373,1,-1
2020-05-21 04:00:00+00:00,31821.0,194.0,4,3,5,142,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,31821.0,39255.94,-7434.94140625,-3.5202618069360563,1,1
2020-05-21 05:00:00+00:00,32916.0,650.0,5,3,5,142,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,32916.0,42166.035,-9250.03515625,-4.359711221474613,1,1
2020-05-21 06:00:00+00:00,35171.0,1838.0,6,3,5,142,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,35171.0,44232.79,-9061.7890625,-4.153717360947944,1,1
2020-05-21 07:00:00+00:00,37815.0,3355.0,7,3,5,142,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,37815.0,45623.66,-7808.66015625,-3.4582757307158243,1,-1
2020-06-01 06:00:00+00:00,34693.0,1767.0,6,0,6,153,1.0,6.123233995736766e-17,0.0,1.0,34693.0,40984.8,-6291.80078125,-3.1060288069038293,1,-1
2020-06-17 05:00:00+00:00,38446.0,454.0,5,2,6,169,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,38446.0,42857.86,-4411.859375,-3.0063118136385585,1,-1
