timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,solar_generation_actual,wind_onshore_generation_actual
2017-12-31T23:00:00Z,57638.0,56250.0,0.0,9808.0
2018-01-01T00:00:00Z,56036.0,54300.0,0.0,9707.0
2018-01-01T01:00:00Z,54494.0,53600.0,0.0,9502.0
2018-01-01T02:00:00Z,51574.0,50000.0,0.0,9288.0
2018-01-01T03:00:00Z,49370.0,47100.0,0.0,9005.0
2018-01-01T04:00:00Z,49000.0,45850.0,0.0,9050.0
2018-01-01T05:00:00Z,49333.0,45850.0,0.0,8925.0
2018-01-01T06:00:00Z,49528.0,46000.0,0.0,9021.0
2018-01-01T07:00:00Z,49360.0,46400.0,99.0,8820.0
2018-01-01T08:00:00Z,50058.0,46950.0,490.0,8590.0
2018-01-01T09:00:00Z,51855.0,49100.0,1125.0,8453.0
2018-01-01T10:00:00Z,54412.0,51500.0,1550.0,8557.0
2018-01-01T11:00:00Z,57142.0,54000.0,1534.0,8710.0
2018-01-01T12:00:00Z,56650.0,55100.0,1363.0,8286.0
2018-01-01T13:00:00Z,54628.0,52700.0,1095.0,7839.0
2018-01-01T14:00:00Z,53357.0,50950.0,642.0,7730.0
2018-01-01T15:00:00Z,53522.0,50550.0,222.0,8633.0
2018-01-01T16:00:00Z,56686.0,52600.0,48.0,9373.0
2018-01-01T17:00:00Z,60125.0,56500.0,0.0,9495.0
2018-01-01T18:00:00Z,61285.0,58050.0,0.0,9513.0
2018-01-01T19:00:00Z,59658.0,57700.0,0.0,9409.0
2018-01-01T20:00:00Z,57597.0,56400.0,0.0,9315.0
2018-01-01T21:00:00Z,58405.0,55550.0,0.0,8874.0
2018-01-01T22:00:00Z,59383.0,58500.0,0.0,8622.0
2018-01-01T23:00:00Z,56745.0,57750.0,0.0,8479.0
2018-01-02T00:00:00Z,54574.0,55200.0,0.0,8214.0
2018-01-02T01:00:00Z,53222.0,54950.0,0.0,7897.0
2018-01-02T02:00:00Z,50818.0,52150.0,0.0,7318.0
2018-01-02T03:00:00Z,50129.0,50750.0,0.0,6788.0
2018-01-02T04:00:00Z,52338.0,51900.0,0.0,6330.0
2018-01-02T05:00:00Z,56444.0,55050.0,0.0,5560.0
2018-01-02T06:00:00Z,60260.0,59100.0,0.0,4786.0
2018-01-02T07:00:00Z,62913.0,62750.0,84.0,4305.0
2018-01-02T08:00:00Z,64712.0,64450.0,392.0,4094.0
2018-01-02T09:00:00Z,66170.0,66100.0,881.0,4014.0
2018-01-02T10:00:00Z,67635.0,66900.0,1199.0,3815.0
2018-01-02T11:00:00Z,68827.0,68000.0,1196.0,3826.0
2018-01-02T12:00:00Z,67686.0,68250.0,1183.0,4223.0
2018-01-02T13:00:00Z,65983.0,66550.0,953.0,4719.0
2018-01-02T14:00:00Z,64144.0,64200.0,566.0,5587.0
2018-01-02T15:00:00Z,63700.0,63500.0,201.0,6749.0
2018-01-02T16:00:00Z,65924.0,65200.0,63.0,7387.0
2018-01-02T17:00:00Z,68326.0,68700.0,0.0,7879.0
2018-01-02T18:00:00Z,67828.0,69300.0,0.0,8087.0
2018-01-02T19:00:00Z,64126.0,66550.0,0.0,8584.0
2018-01-02T20:00:00Z,60411.0,62900.0,0.0,8997.0
2018-01-02T21:00:00Z,60433.0,61000.0,0.0,9259.0
2018-01-02T22:00:00Z,61401.0,63200.0,0.0,9695.0
2018-01-02T23:00:00Z,58355.0,59300.0,0.0,10030.0
2018-01-03T00:00:00Z,55309.0,55850.0,0.0,10159.0
2018-01-03T01:00:00Z,53553.0,54650.0,0.0,9928.0
2018-01-03T02:00:00Z,50731.0,51350.0,0.0,9467.0
2018-01-03T03:00:00Z,49848.0,49650.0,0.0,9256.0
2018-01-03T04:00:00Z,51978.0,50750.0,0.0,8870.0
2018-01-03T05:00:00Z,56555.0,54150.0,0.0,8298.0
2018-01-03T06:00:00Z,60765.0,58500.0,0.0,8380.0
2018-01-03T07:00:00Z,63957.0,62050.0,85.0,8524.0
2018-01-03T08:00:00Z,65285.0,63650.0,333.0,8813.0
2018-01-03T09:00:00Z,66301.0,65100.0,823.0,9140.0
2018-01-03T10:00:00Z,67195.0,65650.0,1197.0,9388.0
2018-01-03T11:00:00Z,68585.0,66450.0,1455.0,9541.0
2018-01-03T12:00:00Z,67995.0,66250.0,1367.0,9630.0
2018-01-03T13:00:00Z,66713.0,64750.0,1019.0,9734.0
2018-01-03T14:00:00Z,65170.0,62750.0,594.0,9669.0
2018-01-03T15:00:00Z,64679.0,62300.0,206.0,9581.0
2018-01-03T16:00:00Z,67336.0,64750.0,65.0,9394.0
2018-01-03T17:00:00Z,70001.0,68650.0,0.0,9358.0
2018-01-03T18:00:00Z,69914.0,69800.0,0.0,9125.0
2018-01-03T19:00:00Z,66057.0,65950.0,0.0,8448.0
2018-01-03T20:00:00Z,62451.0,61600.0,0.0,8062.0
2018-01-03T21:00:00Z,62580.0,60750.0,0.0,7938.0
2018-01-03T22:00:00Z,63484.0,61850.0,0.0,7879.0
2018-01-03T23:00:00Z,60364.0,60700.0,0.0,7541.0
2018-01-04T00:00:00Z,57457.0,57300.0,0.0,6962.0
2018-01-04T01:00:00Z,55655.0,56000.0,0.0,6778.0
2018-01-04T02:00:00Z,52669.0,52500.0,0.0,6462.0
2018-01-04T03:00:00Z,51616.0,50700.0,0.0,6138.0
2018-01-04T04:00:00Z,53486.0,51700.0,0.0,6050.0
2018-01-04T05:00:00Z,57700.0,55100.0,0.0,6307.0
2018-01-04T06:00:00Z,61599.0,59200.0,0.0,6809.0
2018-01-04T07:00:00Z,64310.0,62600.0,92.0,7694.0
2018-01-04T08:00:00Z,65288.0,64350.0,349.0,8508.0
2018-01-04T09:00:00Z,66158.0,66100.0,847.0,9371.0
2018-01-04T10:00:00Z,67196.0,66850.0,1243.0,9887.0
2018-01-04T11:00:00Z,67847.0,67700.0,1430.0,10065.0
2018-01-04T12:00:00Z,66864.0,67200.0,1408.0,10045.0
2018-01-04T13:00:00Z,65237.0,65150.0,1116.0,9904.0
2018-01-04T14:00:00Z,62970.0,62900.0,606.0,9893.0
2018-01-04T15:00:00Z,62132.0,62000.0,219.0,9676.0
2018-01-04T16:00:00Z,64370.0,64050.0,65.0,9503.0
2018-01-04T17:00:00Z,67226.0,67150.0,0.0,9472.0
2018-01-04T18:00:00Z,67314.0,68050.0,0.0,9158.0
2018-01-04T19:00:00Z,64130.0,64600.0,0.0,8669.0
2018-01-04T20:00:00Z,60566.0,60600.0,0.0,8046.0
2018-01-04T21:00:00Z,60575.0,58800.0,0.0,7333.0
2018-01-04T22:00:00Z,61688.0,61500.0,0.0,7043.0
2018-01-04T23:00:00Z,58620.0,59450.0,0.0,7088.0
2018-01-05T00:00:00Z,55718.0,56050.0,0.0,7384.0
2018-01-05T01:00:00Z,54012.0,55250.0,0.0,7421.0
2018-01-05T02:00:00Z,51334.0,52550.0,0.0,7076.0
2018-01-05T03:00:00Z,50574.0,51000.0,0.0,6537.0
2018-01-05T04:00:00Z,52578.0,52300.0,0.0,5953.0
2018-01-05T05:00:00Z,57065.0,55600.0,0.0,5491.0
2018-01-05T06:00:00Z,61604.0,59750.0,0.0,4996.0
2018-01-05T07:00:00Z,64516.0,63400.0,101.0,4432.0
2018-01-05T08:00:00Z,65528.0,65350.0,438.0,3999.0
2018-01-05T09:00:00Z,65996.0,67000.0,1023.0,3943.0
2018-01-05T10:00:00Z,66637.0,67750.0,1533.0,4243.0
2018-01-05T11:00:00Z,67131.0,68550.0,1835.0,4582.0
2018-01-05T12:00:00Z,65603.0,68200.0,1754.0,5028.0
2018-01-05T13:00:00Z,64100.0,66750.0,1375.0,5229.0
2018-01-05T14:00:00Z,62366.0,64950.0,801.0,4718.0
2018-01-05T15:00:00Z,61768.0,64400.0,276.0,4084.0
2018-01-05T16:00:00Z,64406.0,66300.0,67.0,3660.0
2018-01-05T17:00:00Z,67569.0,69300.0,0.0,3363.0
2018-01-05T18:00:00Z,67552.0,69750.0,0.0,3348.0
2018-01-05T19:00:00Z,64128.0,66550.0,0.0,3078.0
2018-01-05T20:00:00Z,60978.0,62900.0,0.0,2752.0
2018-01-05T21:00:00Z,61638.0,61400.0,0.0,2279.0
2018-01-05T22:00:00Z,62881.0,64350.0,0.0,2065.0
2018-01-05T23:00:00Z,59790.0,60900.0,0.0,1998.0
2018-01-06T00:00:00Z,56850.0,57550.0,0.0,1789.0
2018-01-06T01:00:00Z,54916.0,56300.0,0.0,1627.0
2018-01-06T02:00:00Z,51932.0,53050.0,0.0,1448.0
2018-01-06T03:00:00Z,50491.0,51200.0,0.0,1427.0
2018-01-06T04:00:00Z,51169.0,51150.0,0.0,1269.0
2018-01-06T05:00:00Z,53046.0,53000.0,0.0,1065.0
2018-01-06T06:00:00Z,55189.0,55300.0,0.0,956.0
2018-01-06T07:00:00Z,57488.0,57650.0,91.0,932.0
2018-01-06T08:00:00Z,59902.0,60250.0,368.0,1006.0
2018-01-06T09:00:00Z,61616.0,62900.0,801.0,1043.0
2018-01-06T10:00:00Z,62710.0,64050.0,1045.0,1066.0
2018-01-06T11:00:00Z,64421.0,65500.0,1128.0,1071.0
2018-01-06T12:00:00Z,62867.0,65500.0,1110.0,1130.0
2018-01-06T13:00:00Z,60432.0,62450.0,901.0,1232.0
2018-01-06T14:00:00Z,58449.0,60250.0,522.0,1447.0
2018-01-06T15:00:00Z,57881.0,59600.0,192.0,1691.0
2018-01-06T16:00:00Z,60544.0,61900.0,64.0,1927.0
2018-01-06T17:00:00Z,63666.0,65900.0,0.0,2387.0
2018-01-06T18:00:00Z,64039.0,67450.0,0.0,2766.0
2018-01-06T19:00:00Z,61477.0,65150.0,0.0,3257.0
2018-01-06T20:00:00Z,58773.0,62000.0,0.0,3814.0
2018-01-06T21:00:00Z,59882.0,60750.0,0.0,4244.0
2018-01-06T22:00:00Z,61509.0,64350.0,0.0,4649.0
2018-01-06T23:00:00Z,58944.0,61650.0,0.0,5083.0
2018-01-07T00:00:00Z,56069.0,58150.0,0.0,5674.0
2018-01-07T01:00:00Z,54043.0,56550.0,0.0,6414.0
2018-01-07T02:00:00Z,50831.0,52900.0,0.0,6880.0
2018-01-07T03:00:00Z,49268.0,50950.0,0.0,7358.0
2018-01-07T04:00:00Z,49438.0,50600.0,0.0,7640.0
2018-01-07T05:00:00Z,50429.0,51450.0,0.0,7966.0
2018-01-07T06:00:00Z,51518.0,52950.0,0.0,8405.0
2018-01-07T07:00:00Z,52808.0,54600.0,84.0,8648.0
2018-01-07T08:00:00Z,55381.0,56650.0,297.0,8736.0
2018-01-07T09:00:00Z,58377.0,59700.0,695.0,9030.0
2018-01-07T10:00:00Z,60909.0,61550.0,946.0,9214.0
2018-01-07T11:00:00Z,63591.0,63450.0,1086.0,9046.0
2018-01-07T12:00:00Z,61944.0,63650.0,1082.0,8774.0
2018-01-07T13:00:00Z,59100.0,60050.0,879.0,8474.0
2018-01-07T14:00:00Z,57339.0,57600.0,509.0,8196.0
2018-01-07T15:00:00Z,56786.0,56750.0,184.0,7983.0
2018-01-07T16:00:00Z,59542.0,59400.0,61.0,7949.0
2018-01-07T17:00:00Z,63744.0,64250.0,0.0,7694.0
2018-01-07T18:00:00Z,64960.0,66600.0,0.0,7506.0
2018-01-07T19:00:00Z,62955.0,64850.0,0.0,7155.0
2018-01-07T20:00:00Z,60483.0,62000.0,0.0,6519.0
2018-01-07T21:00:00Z,60876.0,60150.0,0.0,5788.0
2018-01-07T22:00:00Z,61955.0,63350.0,0.0,5358.0
2018-01-07T23:00:00Z,59377.0,59650.0,0.0,5320.0
2018-01-08T00:00:00Z,57154.0,57050.0,0.0,5292.0
2018-01-08T01:00:00Z,55817.0,56200.0,0.0,5104.0
2018-01-08T02:00:00Z,53207.0,53300.0,0.0,4942.0
2018-01-08T03:00:00Z,52632.0,51950.0,0.0,4661.0
2018-01-08T04:00:00Z,55687.0,54300.0,0.0,4557.0
2018-01-08T05:00:00Z,62092.0,60000.0,0.0,4580.0
2018-01-08T06:00:00Z,68827.0,67750.0,0.0,4633.0
2018-01-08T07:00:00Z,71302.0,72000.0,92.0,4368.0
2018-01-08T08:00:00Z,71856.0,72500.0,365.0,4215.0
2018-01-08T09:00:00Z,72189.0,72800.0,867.0,3987.0
2018-01-08T10:00:00Z,72658.0,73000.0,1275.0,3680.0
2018-01-08T11:00:00Z,72995.0,73550.0,1423.0,3358.0
2018-01-08T12:00:00Z,71900.0,73200.0,1355.0,2971.0
2018-01-08T13:00:00Z,70253.0,71200.0,1188.0,2770.0
2018-01-08T14:00:00Z,68526.0,68950.0,829.0,2700.0
2018-01-08T15:00:00Z,67984.0,68050.0,330.0,2664.0
2018-01-08T16:00:00Z,70686.0,70000.0,77.0,2701.0
2018-01-08T17:00:00Z,74731.0,74500.0,0.0,2642.0
2018-01-08T18:00:00Z,74522.0,75800.0,0.0,2632.0
2018-01-08T19:00:00Z,70161.0,71550.0,0.0,2669.0
2018-01-08T20:00:00Z,65961.0,67000.0,0.0,2582.0
2018-01-08T21:00:00Z,65901.0,64550.0,0.0,2471.0
2018-01-08T22:00:00Z,66651.0,67400.0,0.0,2239.0
2018-01-08T23:00:00Z,63888.0,65200.0,0.0,1953.0
2018-01-09T00:00:00Z,61280.0,62050.0,0.0,1792.0
2018-01-09T01:00:00Z,59781.0,60950.0,0.0,1642.0
2018-01-09T02:00:00Z,57149.0,57900.0,0.0,1578.0
2018-01-09T03:00:00Z,56447.0,56750.0,0.0,1710.0
2018-01-09T04:00:00Z,59091.0,58900.0,0.0,1603.0
2018-01-09T05:00:00Z,65465.0,64350.0,0.0,1512.0
2018-01-09T06:00:00Z,71819.0,71300.0,0.0,1436.0
2018-01-09T07:00:00Z,73906.0,75700.0,88.0,1472.0
2018-01-09T08:00:00Z,73956.0,74850.0,365.0,1574.0
2018-01-09T09:00:00Z,73628.0,74500.0,944.0,1593.0
2018-01-09T10:00:00Z,73915.0,74500.0,1544.0,1643.0
2018-01-09T11:00:00Z,73604.0,74850.0,1783.0,1813.0
2018-01-09T12:00:00Z,72240.0,74300.0,1788.0,2034.0
2018-01-09T13:00:00Z,70460.0,72100.0,1523.0,2285.0
2018-01-09T14:00:00Z,68668.0,69550.0,980.0,2502.0
2018-01-09T15:00:00Z,68230.0,68500.0,343.0,2795.0
2018-01-09T16:00:00Z,70775.0,70400.0,77.0,3111.0
2018-01-09T17:00:00Z,74241.0,74700.0,0.0,3541.0
2018-01-09T18:00:00Z,74068.0,75900.0,0.0,3918.0
2018-01-09T19:00:00Z,69795.0,72050.0,0.0,4159.0
2018-01-09T20:00:00Z,65709.0,67450.0,0.0,4119.0
2018-01-09T21:00:00Z,65536.0,65150.0,0.0,3971.0
2018-01-09T22:00:00Z,66235.0,68100.0,0.0,3718.0
2018-01-09T23:00:00Z,63050.0,64400.0,0.0,3657.0
2018-01-10T00:00:00Z,60143.0,61050.0,0.0,3609.0
2018-01-10T01:00:00Z,58622.0,59950.0,0.0,3647.0
2018-01-10T02:00:00Z,56036.0,56700.0,0.0,3639.0
2018-01-10T03:00:00Z,55345.0,55200.0,0.0,3662.0
2018-01-10T04:00:00Z,58009.0,56750.0,0.0,3554.0
2018-01-10T05:00:00Z,63719.0,61550.0,0.0,3300.0
2018-01-10T06:00:00Z,69767.0,68400.0,0.0,2875.0
2018-01-10T07:00:00Z,72407.0,72350.0,101.0,2640.0
2018-01-10T08:00:00Z,72681.0,72650.0,393.0,2349.0
2018-01-10T09:00:00Z,72114.0,72200.0,1012.0,2052.0
2018-01-10T10:00:00Z,72024.0,72000.0,1676.0,1741.0
2018-01-10T11:00:00Z,71786.0,71900.0,2069.0,1529.0
2018-01-10T12:00:00Z,70182.0,71550.0,2073.0,1369.0
2018-01-10T13:00:00Z,68375.0,69700.0,1736.0,1284.0
2018-01-10T14:00:00Z,66366.0,67500.0,1037.0,1252.0
2018-01-10T15:00:00Z,65942.0,66450.0,369.0,1214.0
2018-01-10T16:00:00Z,68488.0,68050.0,76.0,1352.0
2018-01-10T17:00:00Z,72900.0,72900.0,0.0,1596.0
2018-01-10T18:00:00Z,73323.0,74450.0,0.0,1769.0
2018-01-10T19:00:00Z,69395.0,70750.0,0.0,1748.0
2018-01-10T20:00:00Z,65488.0,66700.0,0.0,1753.0
2018-01-10T21:00:00Z,65513.0,64500.0,0.0,1711.0
2018-01-10T22:00:00Z,66351.0,67300.0,0.0,1714.0
2018-01-10T23:00:00Z,63561.0,64500.0,0.0,1875.0
2018-01-11T00:00:00Z,60880.0,61400.0,0.0,1672.0
2018-01-11T01:00:00Z,59498.0,60550.0,0.0,1627.0
2018-01-11T02:00:00Z,57012.0,57550.0,0.0,1584.0
2018-01-11T03:00:00Z,56299.0,55850.0,0.0,1531.0
2018-01-11T04:00:00Z,58810.0,57600.0,0.0,1480.0
2018-01-11T05:00:00Z,64942.0,62550.0,0.0,1423.0
2018-01-11T06:00:00Z,71523.0,69850.0,0.0,1424.0
2018-01-11T07:00:00Z,73639.0,73500.0,106.0,1487.0
2018-01-11T08:00:00Z,73602.0,73650.0,479.0,1447.0
2018-01-11T09:00:00Z,73123.0,73800.0,1183.0,1377.0
2018-01-11T10:00:00Z,72959.0,74200.0,1731.0,1319.0
2018-01-11T11:00:00Z,72755.0,74100.0,1965.0,1340.0
2018-01-11T12:00:00Z,71594.0,73650.0,1958.0,1354.0
2018-01-11T13:00:00Z,70080.0,71900.0,1624.0,1346.0
2018-01-11T14:00:00Z,68146.0,69300.0,1002.0,1354.0
2018-01-11T15:00:00Z,67880.0,68100.0,375.0,1333.0
2018-01-11T16:00:00Z,70681.0,69750.0,77.0,1389.0
2018-01-11T17:00:00Z,75160.0,74550.0,0.0,1436.0
2018-01-11T18:00:00Z,75335.0,76350.0,0.0,1546.0
2018-01-11T19:00:00Z,71185.0,72600.0,0.0,1557.0
2018-01-11T20:00:00Z,67189.0,68400.0,0.0,1618.0
2018-01-11T21:00:00Z,67284.0,66300.0,0.0,1580.0
2018-01-11T22:00:00Z,67967.0,69200.0,0.0,1579.0
2018-01-11T23:00:00Z,64969.0,66050.0,0.0,1549.0
2018-01-12T00:00:00Z,62453.0,62900.0,0.0,1541.0
2018-01-12T01:00:00Z,61018.0,61950.0,0.0,1540.0
2018-01-12T02:00:00Z,58724.0,58900.0,0.0,1524.0
2018-01-12T03:00:00Z,58090.0,57450.0,0.0,1395.0
2018-01-12T04:00:00Z,60716.0,59200.0,0.0,1334.0
2018-01-12T05:00:00Z,66630.0,64200.0,0.0,1313.0
2018-01-12T06:00:00Z,73282.0,71850.0,0.0,1317.0
2018-01-12T07:00:00Z,75430.0,75500.0,120.0,1237.0
2018-01-12T08:00:00Z,75618.0,75150.0,558.0,1194.0
2018-01-12T09:00:00Z,75468.0,74950.0,1350.0,1184.0
2018-01-12T10:00:00Z,75375.0,74650.0,1957.0,1158.0
2018-01-12T11:00:00Z,75193.0,74150.0,2255.0,1155.0
2018-01-12T12:00:00Z,73705.0,73850.0,2177.0,1106.0
2018-01-12T13:00:00Z,71864.0,71700.0,1835.0,1086.0
2018-01-12T14:00:00Z,69797.0,69100.0,1159.0,1057.0
2018-01-12T15:00:00Z,69177.0,67900.0,436.0,1014.0
2018-01-12T16:00:00Z,71827.0,69750.0,80.0,1005.0
2018-01-12T17:00:00Z,75475.0,74400.0,0.0,1029.0
2018-01-12T18:00:00Z,75007.0,75400.0,0.0,1078.0
2018-01-12T19:00:00Z,71338.0,72200.0,0.0,1075.0
2018-01-12T20:00:00Z,67851.0,68500.0,0.0,1076.0
2018-01-12T21:00:00Z,68362.0,67150.0,0.0,1134.0
2018-01-12T22:00:00Z,69458.0,69950.0,0.0,1289.0
2018-01-12T23:00:00Z,66274.0,67400.0,0.0,1425.0
2018-01-13T00:00:00Z,63322.0,63950.0,0.0,1517.0
2018-01-13T01:00:00Z,61603.0,62650.0,0.0,1657.0
2018-01-13T02:00:00Z,58830.0,59350.0,0.0,1791.0
2018-01-13T03:00:00Z,57474.0,57600.0,0.0,2091.0
2018-01-13T04:00:00Z,58403.0,57500.0,0.0,2280.0
2018-01-13T05:00:00Z,60428.0,59500.0,0.0,2387.0
2018-01-13T06:00:00Z,62928.0,62150.0,0.0,2451.0
2018-01-13T07:00:00Z,65610.0,65200.0,134.0,2519.0
2018-01-13T08:00:00Z,67877.0,67700.0,625.0,2722.0
2018-01-13T09:00:00Z,68661.0,68900.0,1444.0,2870.0
2018-01-13T10:00:00Z,68811.0,68300.0,1922.0,3135.0
2018-01-13T11:00:00Z,69975.0,68650.0,2018.0,3445.0
2018-01-13T12:00:00Z,68318.0,68000.0,1896.0,3463.0
2018-01-13T13:00:00Z,65517.0,64500.0,1563.0,3496.0
2018-01-13T14:00:00Z,63407.0,61650.0,901.0,3465.0
2018-01-13T15:00:00Z,62764.0,60450.0,298.0,3358.0
2018-01-13T16:00:00Z,65345.0,62500.0,69.0,3626.0
2018-01-13T17:00:00Z,69585.0,68550.0,0.0,3793.0
2018-01-13T18:00:00Z,70183.0,70450.0,0.0,3820.0
2018-01-13T19:00:00Z,67447.0,68150.0,0.0,3736.0
2018-01-13T20:00:00Z,64685.0,65050.0,0.0,3558.0
2018-01-13T21:00:00Z,65770.0,64100.0,0.0,3469.0
2018-01-13T22:00:00Z,67441.0,67700.0,0.0,3395.0
2018-01-13T23:00:00Z,65031.0,66250.0,0.0,3206.0
2018-01-14T00:00:00Z,62636.0,63450.0,0.0,2884.0
2018-01-14T01:00:00Z,60764.0,62200.0,0.0,2683.0
2018-01-14T02:00:00Z,57594.0,58450.0,0.0,2445.0
2018-01-14T03:00:00Z,55799.0,56200.0,0.0,2240.0
2018-01-14T04:00:00Z,56106.0,55750.0,0.0,2188.0
2018-01-14T05:00:00Z,57121.0,56750.0,0.0,2087.0
2018-01-14T06:00:00Z,58520.0,57650.0,0.0,1905.0
2018-01-14T07:00:00Z,60283.0,59450.0,101.0,1833.0
2018-01-14T08:00:00Z,63139.0,61950.0,378.0,1782.0
2018-01-14T09:00:00Z,65505.0,65050.0,869.0,1661.0
2018-01-14T10:00:00Z,66833.0,66550.0,1294.0,1363.0
2018-01-14T11:00:00Z,68198.0,67900.0,1514.0,1117.0
2018-01-14T12:00:00Z,65537.0,67750.0,1505.0,922.0
2018-01-14T13:00:00Z,62287.0,63850.0,1225.0,796.0
2018-01-14T14:00:00Z,60013.0,61050.0,785.0,710.0
2018-01-14T15:00:00Z,59298.0,59850.0,303.0,761.0
2018-01-14T16:00:00Z,62420.0,61600.0,74.0,900.0
2018-01-14T17:00:00Z,68143.0,66800.0,0.0,999.0
2018-01-14T18:00:00Z,69727.0,69650.0,0.0,1173.0
2018-01-14T19:00:00Z,67656.0,68150.0,0.0,1284.0
2018-01-14T20:00:00Z,65112.0,65400.0,0.0,1447.0
2018-01-14T21:00:00Z,65500.0,64150.0,0.0,1762.0
2018-01-14T22:00:00Z,66610.0,67250.0,0.0,2068.0
2018-01-14T23:00:00Z,64230.0,64400.0,0.0,2403.0
2018-01-15T00:00:00Z,62082.0,61950.0,0.0,2796.0
2018-01-15T01:00:00Z,60772.0,61700.0,0.0,3033.0
2018-01-15T02:00:00Z,58123.0,58800.0,0.0,3387.0
2018-01-15T03:00:00Z,57519.0,57350.0,0.0,3759.0
2018-01-15T04:00:00Z,60458.0,59000.0,0.0,4078.0
2018-01-15T05:00:00Z,66512.0,64300.0,0.0,4701.0
2018-01-15T06:00:00Z,72668.0,71650.0,0.0,5534.0
2018-01-15T07:00:00Z,74944.0,75900.0,111.0,6534.0
2018-01-15T08:00:00Z,75166.0,76300.0,457.0,7435.0
2018-01-15T09:00:00Z,74915.0,76700.0,1023.0,8031.0
2018-01-15T10:00:00Z,75202.0,76750.0,1425.0,8554.0
2018-01-15T11:00:00Z,75443.0,76850.0,1535.0,8926.0
2018-01-15T12:00:00Z,74474.0,76650.0,1437.0,9164.0
2018-01-15T13:00:00Z,73349.0,74450.0,1199.0,9316.0
2018-01-15T14:00:00Z,71613.0,72000.0,709.0,9436.0
2018-01-15T15:00:00Z,70795.0,70750.0,257.0,9416.0
2018-01-15T16:00:00Z,72499.0,71700.0,70.0,9421.0
2018-01-15T17:00:00Z,76165.0,75250.0,0.0,9402.0
2018-01-15T18:00:00Z,75838.0,76000.0,0.0,9251.0
2018-01-15T19:00:00Z,71354.0,72250.0,0.0,9148.0
2018-01-15T20:00:00Z,66861.0,67950.0,0.0,9057.0
2018-01-15T21:00:00Z,66626.0,65650.0,0.0,9009.0
2018-01-15T22:00:00Z,67115.0,68200.0,0.0,8877.0
2018-01-15T23:00:00Z,64055.0,65474.0,0.0,8836.0
2018-01-16T00:00:00Z,61199.0,62340.0,0.0,8925.0
2018-01-16T01:00:00Z,59570.0,61110.5,0.0,8905.0
2018-01-16T02:00:00Z,56758.0,57850.5,0.0,9038.0
2018-01-16T03:00:00Z,55894.0,56200.5,0.0,9339.0
2018-01-16T04:00:00Z,58340.0,57782.5,0.0,9455.0
2018-01-16T05:00:00Z,64374.0,62839.5,0.0,9615.0
2018-01-16T06:00:00Z,70614.0,69908.0,0.0,9851.0
2018-01-16T07:00:00Z,72426.0,73267.5,117.0,9739.0
2018-01-16T08:00:00Z,72398.0,72671.0,473.0,9756.0
2018-01-16T09:00:00Z,72120.0,72330.0,1056.0,9489.0
2018-01-16T10:00:00Z,72108.0,72490.5,1384.0,9536.0
2018-01-16T11:00:00Z,71732.0,72606.0,1506.0,9586.0
2018-01-16T12:00:00Z,70383.0,72753.5,1417.0,9551.0
2018-01-16T13:00:00Z,68866.0,71085.5,1199.0,9424.0
2018-01-16T14:00:00Z,67258.0,68867.0,808.0,9305.0
2018-01-16T15:00:00Z,67065.0,68026.5,328.0,8979.0
2018-01-16T16:00:00Z,69491.0,69293.0,78.0,8641.0
2018-01-16T17:00:00Z,73767.0,73296.0,0.0,8596.0
2018-01-16T18:00:00Z,74244.0,75214.5,0.0,8487.0
2018-01-16T19:00:00Z,69918.0,71310.0,0.0,8216.0
2018-01-16T20:00:00Z,65884.0,66793.5,0.0,8569.0
2018-01-16T21:00:00Z,65867.0,64906.5,0.0,9009.0
2018-01-16T22:00:00Z,66738.0,67616.0,0.0,9373.0
2018-01-16T23:00:00Z,63818.0,64150.0,0.0,9501.0
2018-01-17T00:00:00Z,61474.0,60850.0,0.0,9726.0
2018-01-17T01:00:00Z,60528.0,59500.0,0.0,9824.0
2018-01-17T02:00:00Z,58059.0,56600.0,0.0,9735.0
2018-01-17T03:00:00Z,57430.0,55300.0,0.0,9501.0
2018-01-17T04:00:00Z,60157.0,56950.0,0.0,9513.0
2018-01-17T05:00:00Z,66345.0,61900.0,0.0,9576.0
2018-01-17T06:00:00Z,72611.0,69100.0,0.0,9593.0
2018-01-17T07:00:00Z,75197.0,72850.0,137.0,9217.0
2018-01-17T08:00:00Z,75373.0,73200.0,633.0,9005.0
2018-01-17T09:00:00Z,74808.0,73050.0,1511.0,8940.0
2018-01-17T10:00:00Z,74270.0,72900.0,2256.0,9027.0
2018-01-17T11:00:00Z,73714.0,72850.0,2544.0,9254.0
2018-01-17T12:00:00Z,72002.0,72450.0,2453.0,9426.0
2018-01-17T13:00:00Z,70291.0,70700.0,2082.0,9438.0
2018-01-17T14:00:00Z,68432.0,68200.0,1371.0,9160.0
2018-01-17T15:00:00Z,68149.0,67650.0,550.0,8672.0
2018-01-17T16:00:00Z,70882.0,69500.0,99.0,8216.0
2018-01-17T17:00:00Z,76283.0,74400.0,0.0,7918.0
2018-01-17T18:00:00Z,76537.0,76050.0,0.0,7986.0
2018-01-17T19:00:00Z,72293.0,72250.0,0.0,7809.0
2018-01-17T20:00:00Z,68245.0,67900.0,0.0,7969.0
2018-01-17T21:00:00Z,67981.0,65950.0,0.0,7952.0
2018-01-17T22:00:00Z,68517.0,68750.0,0.0,8215.0
